"ad_date","campaign_name","adset_name","spend","impressions","reach","clicks","leads","value","url_parameters","media_source"
2021-12-13,Lookalike,Broad,1684,6737,9016,45,3,1829,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,Facebook
2021-12-13,Lookalike,Broad new,1244,3026,10527,48,1,1155,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,Facebook
2021-12-13,Trendy,Cringe,216,761,1461,10,0,309,utm_source=facebook&utm_medium=cpc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,Facebook
2021-12-13,Trendy,Lifestyle,298,4090,2315,19,0,369,utm_source=facebook&utm_medium=ppc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,Facebook
2021-12-13,Wholesale,Wide,1809,3022,6011,14,1,2642,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,Facebook
2021-12-13,Wholesale,Interests,1181,1728,4226,18,1,1046,utm_source=facebook&utm_medium=ppc&utm_campaign=hobby,Facebook
2021-12-13,Wholesale,Clean,2688,2018,1850,41,0,3899,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,Facebook
2021-12-13,Wholesale,Interests,335,1831,3012,19,0,219,utm_source=google&utm_medium=cpc&utm_campaign=hobby,Google
2021-12-13,Wholesale,Wide,2383,3199,2009,28,1,2507,utm_source=google&utm_medium=cpc&utm_campaign=cheap,Google
2021-12-12,Lookalike,Trending new,22828,93620,74724,1026,10,31661,utm_source=facebook&utm_medium=ppc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,Facebook
2021-12-12,Lookalike,Broad,4794,8617,24822,149,4,7238,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,Facebook
2021-12-12,Lookalike,Broad new,3505,6531,9922,222,4,5462,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,Facebook
2021-12-12,Trendy,Cringe,369,2982,2424,7,1,429,utm_source=facebook&utm_medium=cpc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,Facebook
2021-12-12,Trendy,Lifestyle,908,12855,9348,85,1,1310,utm_source=facebook&utm_medium=ppc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,Facebook
2021-12-12,Wholesale,Interests,1461,4162,2590,9,0,2170,utm_source=facebook&utm_medium=ppc&utm_campaign=hobby,Facebook
2021-12-12,Wholesale,Clean,2736,4403,3848,9,0,3004,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,Facebook
2021-12-12,Wholesale,Wide,534,1648,2091,20,1,464,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,Facebook
2021-12-12,Wholesale,Clean,1260,1445,4499,10,1,1022,utm_source=google&utm_medium=cpc&utm_campaign=cheap,Google
2021-12-11,Lookalike,Trending new,11986,59943,59418,1009,16,13359,utm_source=facebook&utm_medium=ppc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,Facebook
2021-12-11,Lookalike,Broad new,3742,7053,12108,194,2,3521,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,Facebook
2021-12-11,Lookalike,Broad,7579,15907,13733,116,2,8766,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,Facebook
2021-12-11,Trendy,Lifestyle,509,10940,8455,44,1,904,utm_source=facebook&utm_medium=ppc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,Facebook
2021-12-11,Trendy,Cringe,281,2774,3001,22,1,470,utm_source=facebook&utm_medium=cpc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,Facebook
2021-12-11,Wholesale,Wide,2393,4795,1778,20,0,1879,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,Facebook
2021-12-11,Wholesale,Clean,472,1667,3532,29,0,423,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,Facebook
2021-12-11,Wholesale,Interests,2003,1370,3368,20,1,3440,utm_source=facebook&utm_medium=ppc&utm_campaign=hobby,Facebook
2021-12-11,Wholesale,Interests,501,1475,938,26,1,341,utm_source=google&utm_medium=cpc&utm_campaign=hobby,Google
2021-12-11,Wholesale,Wide,596,1297,1604,18,1,948,utm_source=google&utm_medium=cpc&utm_campaign=cheap,Google
2021-12-11,Wholesale,Clean,1703,2553,3094,13,1,1860,utm_source=google&utm_medium=cpc&utm_campaign=cheap,Google
2021-12-10,Lookalike,Broad,4110,20007,5430,106,2,5629,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,Facebook
2021-12-10,Lookalike,Trending new,15527,50102,57338,527,9,24906,utm_source=facebook&utm_medium=ppc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,Facebook
2021-12-10,Lookalike,Broad new,3139,11086,2299,94,3,4747,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,Facebook
2021-12-10,Trendy,Cringe,197,1676,1786,5,0,330,utm_source=facebook&utm_medium=cpc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,Facebook
2021-12-10,Trendy,Lifestyle,930,9210,1976,58,0,1281,utm_source=facebook&utm_medium=ppc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,Facebook
2021-12-10,Wholesale,Wide,1783,5904,4708,11,0,2884,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,Facebook
2021-12-10,Wholesale,Interests,1867,1430,3195,10,1,2047,utm_source=facebook&utm_medium=ppc&utm_campaign=hobby,Facebook
2021-12-10,Wholesale,Clean,838,3098,1555,12,0,985,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,Facebook
2021-12-10,Wholesale,Wide,605,6725,4642,27,0,476,utm_source=google&utm_medium=cpc&utm_campaign=cheap,Google
2021-12-10,Wholesale,Interests,1046,3318,4495,20,0,1395,utm_source=google&utm_medium=cpc&utm_campaign=hobby,Google
2021-12-09,Lookalike,Broad new,2291,10617,12458,153,4,2555,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,Facebook
2021-12-09,Lookalike,Trending new,33521,82196,53390,780,11,31739,utm_source=facebook&utm_medium=ppc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,Facebook
2021-12-09,Lookalike,Broad,6438,18147,10822,55,5,6717,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,Facebook
2021-12-09,Trendy,Cringe,664,3630,4427,18,0,1359,utm_source=facebook&utm_medium=cpc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,Facebook
2021-12-09,Trendy,Lifestyle,1933,5844,2775,30,2,2289,utm_source=facebook&utm_medium=ppc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,Facebook
2021-12-09,Wholesale,Wide,3258,5980,5042,54,2,3784,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,Facebook
2021-12-09,Wholesale,Interests,428,5204,1620,14,0,620,utm_source=facebook&utm_medium=ppc&utm_campaign=hobby,Facebook
2021-12-09,Wholesale,Wide,3352,2965,2528,57,2,4854,utm_source=google&utm_medium=cpc&utm_campaign=cheap,Google
2021-12-09,Wholesale,Clean,769,3987,4200,18,1,983,utm_source=google&utm_medium=cpc&utm_campaign=cheap,Google
2021-12-08,Lookalike,Broad new,6829,2677,12182,250,2,8389,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,Facebook
2021-12-08,Lookalike,Broad,6746,12299,13487,143,1,11168,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,Facebook
2021-12-08,Lookalike,Trending new,5948,18252,90462,618,7,7008,utm_source=facebook&utm_medium=ppc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,Facebook
2021-12-08,Trendy,Lifestyle,1607,13014,14876,51,1,3658,utm_source=facebook&utm_medium=ppc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,Facebook
2021-12-08,Trendy,Cringe,379,1974,2307,6,0,668,utm_source=facebook&utm_medium=cpc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,Facebook
2021-12-08,Wholesale,Wide,3643,7427,7844,19,0,4569,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,Facebook
2021-12-08,Wholesale,Interests,632,1824,5976,22,0,682,utm_source=facebook&utm_medium=ppc&utm_campaign=hobby,Facebook
2021-12-08,Wholesale,Clean,1483,2828,6778,15,1,1888,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,Facebook
2021-12-08,Wholesale,Wide,1927,2724,1878,17,1,1262,utm_source=google&utm_medium=cpc&utm_campaign=cheap,Google
2021-12-08,Wholesale,Interests,559,1542,978,6,1,546,utm_source=google&utm_medium=cpc&utm_campaign=hobby,Google
2021-12-07,Lookalike,Trending new,10086,24027,25808,521,5,9520,utm_source=facebook&utm_medium=ppc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,Facebook
2021-12-07,Lookalike,Broad new,7762,3477,3477,33,3,10996,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,Facebook
2021-12-07,Lookalike,Broad,3115,20600,17683,67,1,4011,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,Facebook
2021-12-07,Trendy,Cringe,571,3431,2697,19,0,960,utm_source=facebook&utm_medium=cpc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,Facebook
2021-12-07,Trendy,Lifestyle,986,12669,18626,59,2,2111,utm_source=facebook&utm_medium=ppc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,Facebook
2021-12-07,Wholesale,Clean,760,2900,4654,3,0,1327,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,Facebook
2021-12-07,Wholesale,Wide,906,3575,2336,33,1,1226,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,Facebook
2021-12-07,Wholesale,Interests,998,8126,5030,12,1,1451,utm_source=facebook&utm_medium=ppc&utm_campaign=hobby,Facebook
2021-12-07,Wholesale,Wide,1910,3654,2250,17,0,1568,utm_source=google&utm_medium=cpc&utm_campaign=cheap,Google
2021-12-07,Wholesale,Clean,2207,5456,6842,15,0,1776,utm_source=google&utm_medium=cpc&utm_campaign=cheap,Google
2021-12-06,Lookalike,Broad,4894,7816,18150,102,2,4627,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,Facebook
2021-12-06,Lookalike,Trending new,37166,71831,58663,161,19,36547,utm_source=facebook&utm_medium=ppc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,Facebook
2021-12-06,Lookalike,Broad new,6022,7384,3873,121,2,9118,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,Facebook
2021-12-06,Trendy,Lifestyle,1230,26680,14977,85,1,1888,utm_source=facebook&utm_medium=ppc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,Facebook
2021-12-06,Wholesale,Clean,850,7020,8046,22,1,1005,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,Facebook
2021-12-06,Wholesale,Wide,1225,9562,4076,50,1,1451,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,Facebook
2021-12-06,Wholesale,Interests,1745,12690,3268,24,0,1856,utm_source=facebook&utm_medium=ppc,Facebook
2021-12-06,Wholesale,Clean,1565,1786,1540,6,0,1853,utm_source=google&utm_medium=cpc&utm_campaign=cheap,Google
2021-12-06,Wholesale,Wide,1453,3747,5324,19,1,1703,utm_source=google&utm_medium=cpc&utm_campaign=cheap,Google
2021-12-05,Lookalike,Broad new,1130,7461,10617,57,1,1568,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,Facebook
2021-12-05,Lookalike,Broad,9188,39577,35205,99,7,11916,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,Facebook
2021-12-05,Trendy,Cringe,307,6481,6054,9,1,679,utm_source=facebook&utm_medium=cpc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,Facebook
2021-12-05,Trendy,Lifestyle,2995,12096,18407,39,1,6238,utm_source=facebook&utm_medium=ppc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,Facebook
2021-12-05,Wholesale,Interests,363,2262,5192,8,0,547,utm_source=facebook&utm_medium=ppc&utm_campaign=hobby,Facebook
2021-12-05,Wholesale,Clean,2867,5322,5743,18,1,4334,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,Facebook
2021-12-05,Wholesale,Clean,1309,1987,3743,27,1,1063,utm_source=google&utm_medium=cpc&utm_campaign=cheap,Google
2021-12-05,Wholesale,Interests,869,5058,5915,7,1,852,utm_source=google&utm_medium=cpc&utm_campaign=hobby,Google
2021-12-05,Wholesale,Wide,404,3483,6737,35,1,352,utm_source=google&utm_medium=cpc&utm_campaign=cheap,Google
2021-12-04,Lookalike,Broad,8432,27017,5186,164,4,12854,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,Facebook
2021-12-04,Lookalike,Trending new,32997,37723,77365,423,3,34715,utm_source=facebook&utm_medium=ppc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,Facebook
2021-12-04,Lookalike,Broad new,1857,6916,6218,118,0,1453,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,Facebook
2021-12-04,Trendy,Cringe,529,2214,2588,48,1,1074,utm_source=facebook&utm_medium=cpc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,Facebook
2021-12-04,Wholesale,Clean,1003,2518,2596,23,0,1745,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,Facebook
2021-12-04,Wholesale,Wide,1071,2802,9055,33,0,1485,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,Facebook
2021-12-04,Wholesale,Interests,649,1536,817,5,0,977,utm_source=facebook&utm_medium=ppc&utm_campaign=hobby,Facebook
2021-12-04,Wholesale,Interests,165,582,383,4,0,182,utm_source=google&utm_medium=cpc&utm_campaign=hobby,Google
2021-12-04,Wholesale,Wide,2103,5676,6833,20,1,1781,utm_source=google&utm_medium=cpc&utm_campaign=cheap,Google
2021-12-03,Lookalike,Broad new,4806,7241,1573,32,1,4079,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,Facebook
2021-12-03,Lookalike,Trending new,29663,72935,60798,405,14,22512,utm_source=facebook&utm_medium=ppc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,Facebook
2021-12-03,Lookalike,Broad,9578,24924,27277,321,3,15224,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,Facebook
2021-12-03,Trendy,Lifestyle,2596,19362,6881,118,1,4761,utm_source=facebook&utm_medium=ppc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,Facebook
2021-12-03,Trendy,Cringe,1293,1613,5040,20,2,1787,utm_source=facebook&utm_medium=cpc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,Facebook
2021-12-03,Wholesale,Clean,880,1818,1146,19,0,1409,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,Facebook
2021-12-03,Wholesale,Wide,2219,6611,8390,28,1,2697,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,Facebook
2021-12-03,Wholesale,Interests,779,2133,3116,18,1,869,utm_source=facebook&utm_medium=ppc&utm_campaign=hobby,Facebook
2021-12-03,Wholesale,Clean,272,2540,955,12,1,402,utm_source=google&utm_medium=cpc&utm_campaign=cheap,Google
2021-12-02,Lookalike,Broad new,1762,6642,5030,59,2,1365,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,Facebook
2021-12-02,Lookalike,Broad,9532,22350,11245,316,4,8232,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,Facebook
2021-12-02,Lookalike,Trending new,11503,58903,20901,530,12,14435,utm_source=facebook&utm_medium=ppc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,Facebook
2021-12-02,Trendy,Lifestyle,1886,17128,5371,47,1,2883,utm_source=facebook&utm_medium=ppc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,Facebook
2021-12-02,Trendy,Cringe,748,5680,7379,18,2,1695,utm_source=facebook&utm_medium=cpc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,Facebook
2021-12-02,Wholesale,Wide,2918,3040,4273,47,1,3837,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,Facebook
2021-12-02,Wholesale,Wide,591,3406,3791,30,1,661,utm_source=google&utm_medium=cpc&utm_campaign=cheap,Google
2021-12-02,Wholesale,Clean,2062,1743,2046,7,1,2815,utm_source=google&utm_medium=cpc&utm_campaign=cheap,Google
2021-12-01,Lookalike,Broad,5578,22293,45423,150,7,9013,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,Facebook
2021-12-01,Lookalike,Trending new,24678,50063,73278,238,11,31435,utm_source=facebook&utm_medium=ppc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,Facebook
2021-12-01,Lookalike,Broad new,7353,8503,9219,58,1,8587,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,Facebook
2021-12-01,Trendy,Lifestyle,2462,6212,15473,40,2,4404,utm_source=facebook&utm_medium=ppc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,Facebook
2021-12-01,Trendy,Cringe,1221,3475,8374,11,1,2322,utm_source=facebook&utm_medium=cpc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,Facebook
2021-12-01,Wholesale,Wide,1078,5111,4668,33,0,1328,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,Facebook
2021-12-01,Wholesale,Clean,849,2383,7186,18,1,709,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,Facebook
2021-12-01,Wholesale,Interests,1576,1048,3330,28,1,2207,utm_source=facebook&utm_medium=ppc&utm_campaign=hobby,Facebook
2021-12-01,Wholesale,Clean,1420,5981,3157,13,1,1121,utm_source=google&utm_medium=cpc&utm_campaign=cheap,Google
2021-12-01,Wholesale,Interests,1494,657,3365,13,0,1526,utm_source=google&utm_medium=cpc&utm_campaign=hobby,Google
2021-11-30,Lookalike,Broad,7255,23281,24757,390,9,12359,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,Facebook
2021-11-30,Lookalike,Trending new,6950,40267,15002,484,12,11955,utm_source=facebook&utm_medium=ppc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,Facebook
2021-11-30,Lookalike,Broad new,1753,9200,6738,38,1,2728,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,Facebook
2021-11-30,Trendy,Lifestyle,1587,11245,9558,37,1,2683,utm_source=facebook&utm_medium=ppc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,Facebook
2021-11-30,Wholesale,Clean,2686,5252,4624,13,,4058,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,Facebook
2021-11-30,Wholesale,Wide,2438,8699,2065,20,1,3329,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,Facebook
2021-11-30,Wholesale,Interests,1859,1553,2395,17,1,2228,utm_source=facebook&utm_medium=ppc&utm_campaign=hobby,Facebook
2021-11-30,Wholesale,Interests,1956,4090,4681,15,0,1697,utm_source=google&utm_medium=cpc&utm_campaign=hobby,Google
2021-11-30,Wholesale,Clean,1836,761,2478,25,0,2713,utm_source=google&utm_medium=cpc&utm_campaign=cheap,Google
2021-11-30,Wholesale,Wide,1135,3852,1876,7,1,950,utm_source=google&utm_medium=cpc&utm_campaign=cheap,Google
2021-11-29,Lookalike,Trending new,8258,62142,15223,469,6,6746,utm_source=facebook&utm_medium=ppc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,Facebook
2021-11-29,Lookalike,Broad,6436,23338,25204,333,1,10412,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,Facebook
2021-11-29,Lookalike,Broad new,3097,9673,9721,36,3,4749,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,Facebook
2021-11-29,Trendy,Lifestyle,929,11795,13049,93,0,1963,utm_source=facebook&utm_medium=ppc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,Facebook
2021-11-29,Trendy,Cringe,729,4181,3859,41,1,1257,utm_source=facebook&utm_medium=cpc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,Facebook
2021-11-29,Wholesale,Interests,424,2228,938,32,0,428,utm_source=facebook&utm_medium=ppc&utm_campaign=hobby,Facebook
2021-11-29,Wholesale,Wide,2759,7696,4637,26,0,3189,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,Facebook
2021-11-29,Wholesale,Clean,1835,2483,4043,15,0,2556,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,Facebook
2021-11-29,Wholesale,Wide,2146,5588,6365,44,0,2917,utm_source=google&utm_medium=cpc&utm_campaign=cheap,Google
2021-11-29,Wholesale,Interests,1350,3725,764,18,1,1315,utm_source=google&utm_medium=cpc&utm_campaign=hobby,Google
2021-11-29,Wholesale,Clean,1539,4434,604,4,1,1942,utm_source=google&utm_medium=cpc&utm_campaign=cheap,Google
2021-11-28,Lookalike,Trending new,20031,69724,66511,129,10,15038,utm_source=facebook&utm_medium=ppc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,Facebook
2021-11-28,Lookalike,Broad new,3197,3493,3523,74,3,2807,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,Facebook
2021-11-28,Lookalike,Broad,10978,26515,21391,411,7,12059,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,Facebook
2021-11-28,Trendy,Cringe,1513,3488,1490,33,0,2996,utm_source=facebook&utm_medium=cpc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,Facebook
2021-11-28,Wholesale,Clean,2148,2645,2520,12,0,3253,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,Facebook
2021-11-28,Wholesale,Wide,1376,5158,2055,33,0,1517,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,Facebook
2021-11-28,Wholesale,Interests,1122,2266,2289,9,1,1610,utm_source=facebook&utm_medium=ppc&utm_campaign=hobby,Facebook
2021-11-28,Wholesale,Wide,943,1987,1307,31,0,638,utm_source=google&utm_medium=cpc&utm_campaign=cheap,Google
2021-11-27,Lookalike,Trending new,12430,33843,23819,291,9,17605,utm_source=facebook&utm_medium=ppc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,Facebook
2021-11-27,Trendy,Lifestyle,1642,8193,1339,49,1,4033,utm_source=facebook&utm_medium=ppc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,Facebook
2021-11-27,Trendy,Cringe,780,974,2027,31,0,1312,utm_source=facebook&utm_medium=cpc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,Facebook
2021-11-27,Wholesale,Clean,2234,2961,2344,23,1,3799,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,Facebook
2021-11-27,Wholesale,Interests,1675,4043,1865,6,0,2686,utm_source=facebook&utm_medium=ppc&utm_campaign=hobby,Facebook
2021-11-27,Wholesale,Wide,1562,2482,3062,5,1,1930,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,Facebook
2021-11-27,Wholesale,Clean,719,4264,627,19,1,493,utm_source=google&utm_medium=cpc&utm_campaign=cheap,Google
2021-11-27,Wholesale,Wide,938,2289,2600,12,0,1532,utm_source=google&utm_medium=cpc&utm_campaign=cheap,Google
2021-11-27,Wholesale,Interests,213,1246,3280,9,0,325,utm_source=google&utm_medium=cpc&utm_campaign=hobby,Google
2021-11-26,Lookalike,Broad new,3217,3835,2681,69,1,3603,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,Facebook
2021-11-26,Lookalike,Trending new,12893,51646,11013,252,11,14915,utm_source=facebook&utm_medium=ppc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,Facebook
2021-11-26,Lookalike,Broad,4112,21962,22491,458,7,5401,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,Facebook
2021-11-26,Trendy,Lifestyle,2220,3564,4219,79,0,3133,utm_source=facebook&utm_medium=ppc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,Facebook
2021-11-26,Trendy,Cringe,1107,2131,2794,23,0,2174,utm_source=facebook&utm_medium=cpc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,Facebook
2021-11-26,Wholesale,Interests,332,946,2070,13,0,427,utm_source=facebook&utm_medium=ppc&utm_campaign=hobby,Facebook
2021-11-26,Wholesale,Clean,1241,1894,3864,13,1,1142,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,Facebook
2021-11-26,Wholesale,Wide,699,2426,4716,13,0,1163,utm_source=facebook&utm_medium=ppc&utm_campaign=cheap,Facebook
2021-11-26,Wholesale,Wide,2104,3239,2980,12,1,1475,utm_source=google&utm_medium=cpc&utm_campaign=cheap,Google
2021-11-26,Wholesale,Clean,1599,3463,3402,8,0,2363,utm_source=google&utm_medium=cpc&utm_campaign=cheap,Google
2021-11-25,Lookalike,Broad,6000,15988,18560,441,4,8356,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,Facebook
2021-11-25,Lookalike,Trending new,13627,37748,17219,681,3,18112,utm_source=facebook&utm_medium=ppc&utm_campaign=%D1%82%D1%80%D0%B5%D0%BD%D0%B4,Facebook
2021-11-25,Lookalike,Broad new,6148,5152,6776,158,3,6650,utm_source=facebook&utm_medium=ppc&utm_campaign=you_might_like,Facebook
